,InvoiceID,Date,ProductID,TotalSales,Discount,CustomerID,Quantity
5924,4306,2019-03-20,165,847.457627,152.542373,261,4
5925,4307,2019-03-20,1830,1133.898305,204.101695,66,6
5926,4308,2019-03-20,221,796.610169,143.389831,13,4
5927,4309,2019-03-20,873,332.20339,59.79661,226,1
5928,4310,2019-03-20,1756,2542.372881,457.627119,17,8
5929,4311,2019-03-20,1756,317.79661,57.20339,349,1
5930,4312,2019-03-20,1756,2224.576271,400.423729,458,7
5931,4313,2019-03-20,1830,755.932203,136.067797,66,4
5932,4314,2019-03-20,1914,898.305085,161.694915,485,4
5933,4314,2019-03-20,221,796.610169,143.389831,485,4
5934,4315,2019-03-20,926,2881.355932,518.644068,15,20
5935,4316,2019-03-20,252,1016.949153,183.050847,128,4
5936,4317,2019-03-20,744,864.40678,155.59322,106,4
5937,4318,2019-03-20,1498,660.169492,118.830508,375,4
5938,4318,2019-03-20,1756,2415.254237,434.745763,375,8
5939,4318,2019-03-20,221,2267.79661,408.20339,375,12
5940,4318,2019-03-20,247,1481.355932,266.644068,375,8
5941,4319,2019-03-20,1914,847.457627,152.542373,191,4
5942,4320,2019-03-20,1569,3906.271186,703.128814,230,4
5943,4320,2019-03-20,484,3115.677966,560.822034,230,18
5944,4320,2019-03-20,900,706.372881,127.147119,230,2
5945,4321,2019-03-20,1914,898.305085,161.694915,290,4
5946,4322,2019-03-20,543,542.372881,97.627119,424,4
5947,4323,2019-03-20,577,310.169492,55.830508,374,1
5948,4324,2019-03-21,1502,1082.033898,194.766102,420,8
5949,4325,2019-03-21,1598,1116.949153,201.050847,502,2
5950,4326,2019-03-21,151,271.042373,48.787627,150,1
5951,4327,2019-03-21,1646,762.711864,137.288136,405,4
5952,4328,2019-03-21,1914,449.152542,80.847458,143,2
5953,4328,2019-03-21,926,610.169492,109.830508,143,4
5954,4329,2019-03-21,243,915.254237,164.745763,101,6
5955,4330,2019-03-21,575,1094.915254,197.084746,424,4
5956,4331,2019-03-21,576,966.101695,173.898305,290,4
5957,4332,2019-03-21,926,576.271186,103.728814,506,4
5958,4332,2019-03-21,248,820.338983,147.661017,506,4
5959,4333,2019-03-21,926,1728.813559,311.186441,254,12
5960,4334,2019-03-21,1692,317.79661,57.20339,502,1
5961,4334,2019-03-21,1436,317.79661,57.20339,502,1
5962,4335,2019-03-21,1092,547.152542,98.487458,405,2
5963,4336,2019-03-21,1827,1525.423729,274.576271,58,8
5964,4336,2019-03-21,484,576.271186,103.728814,58,4
5965,4337,2019-03-21,1008,1864.40678,335.59322,402,2
5966,4337,2019-03-21,1657,1898.305085,341.694915,402,2
5967,4338,2019-03-21,1827,1525.423729,274.576271,298,8
5968,4339,2019-03-21,150,198.186441,35.673559,218,1
5969,4340,2019-03-21,1461,806.779661,145.220339,86,2
5970,4341,2019-03-21,1026,1046.271186,188.328814,230,4
5971,4341,2019-03-21,1128,1179.525424,212.314576,230,4
5972,4341,2019-03-21,1751,264.754237,47.655763,230,1
5973,4341,2019-03-21,926,605.762712,109.037288,230,4
5974,4341,2019-03-21,926,605.762712,109.037288,230,4
5975,4342,2019-03-21,1804,528.813559,95.186441,411,2
5976,4343,2019-03-22,251,796.610169,143.389831,405,4
5977,4344,2019-03-22,543,1084.745763,195.254237,261,8
5978,4345,2019-03-22,49,762.711864,137.288136,413,4
5979,4346,2019-03-22,221,1891.949153,340.550847,57,10
5980,4346,2019-03-22,1719,1983.050847,356.949153,57,12
5981,4346,2019-03-22,1588,1576.271186,283.728814,57,12
5982,4347,2019-03-22,1502,284.745763,51.254237,13,2
5983,4348,2019-03-22,484,614.576271,110.623729,126,4
5984,4348,2019-03-22,926,597.966102,107.633898,126,4
5985,4349,2019-03-22,576,946.779661,170.420339,226,4
5986,4350,2019-03-22,221,796.610169,143.389831,213,4
5987,4351,2019-03-22,1756,1207.627119,217.372881,101,4
5988,4352,2019-03-22,747,1135.59322,204.40678,497,4
5989,4353,2019-03-22,1817,1013.559322,182.440678,129,4
5990,4354,2019-03-22,1756,1206.779661,217.220339,326,4
5991,4354,2019-03-22,772,1833.898305,330.101695,326,4
5992,4355,2019-03-22,98,1644.067797,295.932203,458,4
5993,4356,2019-03-22,1717,1037.288136,186.711864,17,4
5994,4357,2019-03-22,1766,847.457627,152.542373,191,4
5995,4357,2019-03-22,1827,762.711864,137.288136,191,4
5996,4358,2019-03-22,543,515.254237,92.745763,106,4
5997,4359,2019-03-22,576,946.779661,170.420339,405,4
5998,4360,2019-03-22,995,949.152542,170.847458,117,4
5999,4361,2019-03-22,926,1210.169492,217.830508,230,8
6000,4361,2019-03-22,462,928.305085,167.094915,230,4
6001,4361,2019-03-22,165,247.881356,44.618644,230,1
6002,4362,2019-03-23,1669,918.855932,165.394068,72,1
6003,4363,2019-03-23,218,677.966102,122.033898,213,4
6004,4364,2019-03-23,1914,1760.677966,316.922034,298,8
6005,4365,2019-03-23,1914,1760.677966,316.922034,236,8
6006,4366,2019-03-23,247,779.661017,140.338983,178,4
6007,4367,2019-03-23,870,608.644068,109.555932,242,4
6008,4368,2019-03-23,832,675.084746,121.515254,420,4
6009,4368,2019-03-23,673,676.610169,121.789831,420,4
6010,4369,2019-03-23,1296,1271.186441,228.813559,402,4
6011,4370,2019-03-23,247,779.661017,140.338983,290,4
6012,4370,2019-03-23,218,1355.932203,244.067797,290,8
6013,4370,2019-03-23,192,1830.508475,329.491525,290,8
6014,4371,2019-03-23,926,869.491525,156.508475,57,6
6015,4372,2019-03-23,926,597.966102,107.633898,57,4
6016,4373,2019-03-23,1553,805.084746,144.915254,199,1
6017,4374,2019-03-23,543,1030.508475,185.491525,181,8
6018,4375,2019-03-23,926,302.881356,54.518644,230,2
6019,4375,2019-03-23,912,490.288136,88.251864,230,2
6020,4375,2019-03-23,217,2151.932203,387.347797,230,4
6021,4375,2019-03-23,1810,1671.101695,300.798305,230,2
6022,4375,2019-03-23,1845,208.940678,37.609322,230,1
6023,4376,2019-03-23,223,2033.898305,366.101695,15,8
6024,4377,2019-03-23,543,813.559322,146.440678,413,6
6025,4377,2019-03-23,1588,1138.983051,205.016949,413,8
6026,4378,2019-03-25,16,381.355932,68.644068,415,2
6027,4379,2019-03-25,733,1233.050847,221.949153,290,3
6028,4380,2019-03-25,218,677.966102,122.033898,13,4
6029,4381,2019-03-25,140,508.474576,91.525424,44,2
6030,4382,2019-03-25,1827,1906.779661,343.220339,66,10
6031,4383,2019-03-25,152,677.966102,122.033898,113,2
6032,4384,2019-03-25,1914,1118.644068,201.355932,72,4
6033,4385,2019-03-25,1454,1322.033898,237.966102,101,2
6034,4386,2019-03-25,1092,1094.305085,196.974915,134,4
6035,4387,2019-03-25,1475,661.016949,118.983051,234,4
6036,4388,2019-03-25,543,265.762712,47.837288,263,2
6037,4389,2019-03-25,545,677.966102,122.033898,133,4
6038,4389,2019-03-25,1416,1064.40678,191.59322,133,2
6039,4390,2019-03-25,1475,661.016949,118.983051,454,4
6040,4391,2019-03-25,733,1233.050847,221.949153,134,3
6041,4392,2019-03-25,830,691.525424,124.474576,410,4
6042,4393,2019-03-25,673,177.966102,32.033898,506,1
6043,4393,2019-03-25,1475,644.067797,115.932203,506,4
6044,4393,2019-03-25,1914,440.677966,79.322034,506,2
6045,4394,2019-03-25,1475,661.016949,118.983051,451,4
6046,4394,2019-03-25,251,597.457627,107.542373,451,3
6047,4395,2019-03-25,1475,644.067797,115.932203,106,4
6048,4396,2019-03-25,673,355.932203,64.067797,93,2
6049,4397,2019-03-25,251,231.008475,41.581525,230,1
6050,4397,2019-03-25,484,660.169492,118.830508,230,4
6051,4397,2019-03-25,175,1079.050847,194.229153,230,4
6052,4397,2019-03-25,96,358.915254,64.604746,230,1
6053,4397,2019-03-25,1544,1836.169492,330.510508,230,4
6054,4397,2019-03-25,1914,534.271186,96.168814,230,2
6055,4398,2019-03-25,569,1728.813559,311.186441,317,8
6056,4399,2019-03-25,1588,270.508475,48.691525,254,2
6057,4400,2019-03-25,1475,661.016949,118.983051,93,4
6058,4401,2019-03-26,569,2440.677966,439.322034,344,12
6059,4401,2019-03-26,560,2135.59322,384.40678,344,12
6060,4401,2019-03-26,543,1288.135593,231.864407,344,10
6061,4402,2019-03-26,1553,1563.677966,281.462034,117,2
6062,4403,2019-03-26,1520,974.576271,175.423729,497,2
6063,4404,2019-03-26,183,829.101695,149.238305,67,1
6064,4405,2019-03-26,1454,661.016949,118.983051,101,1
6065,4406,2019-03-26,1845,677.966102,122.033898,497,4
6066,4407,2019-03-26,978,269.70339,48.54661,80,1
6067,4407,2019-03-26,192,2694.915254,485.084746,80,12
6068,4407,2019-03-26,189,1991.525424,358.474576,80,10
6069,4407,2019-03-26,218,1567.79661,282.20339,80,10
6070,4407,2019-03-26,221,1144.067797,205.932203,80,6
6071,4407,2019-03-26,243,644.067797,115.932203,80,4
6072,4407,2019-03-26,246,554.237288,99.762712,80,3
6073,4408,2019-03-26,1766,423.728814,76.271186,506,2
6074,4409,2019-03-26,1786,1186.677966,213.602034,420,4
6075,4410,2019-03-26,165,847.457627,152.542373,143,4
6076,4411,2019-03-26,569,1080.508475,194.491525,413,5
6077,4411,2019-03-26,1588,1708.474576,307.525424,413,12
6078,4412,2019-03-26,388,418.79661,75.38339,134,2
6079,4413,2019-03-26,0,405.550847,72.999153,52,1
6080,4414,2019-03-26,1890,162.423729,29.236271,117,1
6081,4415,2019-03-26,575,1044.067797,187.932203,344,4
6082,4416,2019-03-26,387,672.881356,121.118644,404,2
6083,4417,2019-03-26,531,722.610169,130.069831,230,4
6084,4417,2019-03-26,830,369.694915,66.545085,230,2
6085,4417,2019-03-26,859,171.008475,30.781525,230,1
6086,4417,2019-03-26,731,346.610169,62.389831,230,1
6087,4417,2019-03-26,1574,940.677966,169.322034,230,1
6088,4417,2019-03-26,1157,358.169492,64.470508,230,2
6089,4417,2019-03-26,1168,474.745763,85.454237,230,2
6090,4418,2019-03-27,995,952.440678,171.439322,317,4
6091,4419,2019-03-27,261,666.101695,119.898305,80,4
6092,4419,2019-03-27,165,805.084746,144.915254,80,4
6093,4419,2019-03-27,192,898.305085,161.694915,80,4
6094,4420,2019-03-27,1719,173.728814,31.271186,139,1
6095,4421,2019-03-27,484,783.898305,141.101695,415,5
6096,4422,2019-03-27,13,728.813559,131.186441,254,2
6097,4423,2019-03-27,1145,898.305085,161.694915,133,4
6098,4424,2019-03-27,531,1403.38983,252.61017,133,8
6099,4424,2019-03-27,521,603.38983,108.61017,133,4
6100,4424,2019-03-27,527,1322.033898,237.966102,133,8
6101,4424,2019-03-27,532,1694.915254,305.084746,133,8
6102,4424,2019-03-27,545,677.966102,122.033898,133,4
6103,4425,2019-03-27,246,747.457627,134.542373,101,4
6104,4425,2019-03-27,218,664.40678,119.59322,101,4
6105,4426,2019-03-27,1598,2186.440678,393.559322,344,4
6106,4427,2019-03-27,1456,571.610169,102.889831,181,2
6107,4428,2019-03-27,1475,1254.237288,225.762712,301,8
6108,4428,2019-03-27,1756,1810.169492,325.830508,301,6
6109,4428,2019-03-27,1830,772.881356,139.118644,301,4
6110,4428,2019-03-27,98,1559.322034,280.677966,301,4
6111,4429,2019-03-27,1588,555.932203,100.067797,254,4
6112,4430,2019-03-27,1531,3050.847458,549.152542,169,4
6113,4431,2019-03-27,1475,2440.677966,439.322034,267,16
6114,4432,2019-03-27,733,411.016949,73.983051,290,1
6115,4433,2019-03-27,746,1644.067797,295.932203,336,4
6116,4434,2019-03-27,750,1671.322034,300.837966,230,4
6117,4434,2019-03-27,901,1260.220339,226.839661,230,2
6118,4434,2019-03-27,222,1038.745763,186.974237,230,4
6119,4434,2019-03-27,1849,727.491525,130.948475,230,2
6120,4435,2019-03-28,1830,3601.694915,648.305085,61,20
6121,4436,2019-03-28,1157,369.661017,66.538983,254,2
6122,4437,2019-03-28,926,610.169492,109.830508,211,4
6123,4438,2019-03-28,1646,724.576271,130.423729,506,4
6124,4439,2019-03-28,870,576.271186,103.728814,375,4
6125,4440,2019-03-28,219,745.762712,134.237288,218,4
6126,4441,2019-03-28,251,796.610169,143.389831,129,4
6127,4442,2019-03-28,1737,1596.610169,287.389831,458,2
6128,4443,2019-03-28,1460,1296.610169,233.389831,139,4
6129,4443,2019-03-28,1456,564.40678,101.59322,139,2
6130,4443,2019-03-28,545,1274.576271,229.423729,139,8
6131,4443,2019-03-28,565,1688.135593,303.864407,139,8
6132,4443,2019-03-28,564,716.949153,129.050847,139,4
6133,4443,2019-03-28,563,1644.067797,295.932203,139,8
6134,4443,2019-03-28,569,813.559322,146.440678,139,4
6135,4443,2019-03-28,585,813.559322,146.440678,139,4
6136,4444,2019-03-28,814,3389.830508,610.169492,58,20
6137,4445,2019-03-28,814,780.677966,140.522034,126,4
6138,4446,2019-03-28,545,338.983051,61.016949,424,2
6139,4447,2019-03-28,74,1271.186441,228.813559,150,4
6140,4448,2019-03-28,199,1474.576271,265.423729,250,4
6141,4449,2019-03-28,1763,2247.457627,404.542373,227,4
6142,4450,2019-03-28,545,338.983051,61.016949,424,2
6143,4451,2019-03-28,193,966.101695,173.898305,13,4
6144,4451,2019-03-28,165,847.457627,152.542373,13,4
6145,4452,2019-03-28,95,1475.966102,265.673898,230,4
6146,4452,2019-03-28,217,1075.966102,193.673898,230,2
6147,4452,2019-03-28,484,329.915254,59.384746,230,2
6148,4452,2019-03-28,484,659.830508,118.769492,230,4
6149,4452,2019-03-28,544,172.288136,31.011864,230,1
6150,4453,2019-03-29,1475,1254.237288,225.762712,57,8
6151,4454,2019-03-29,1058,737.355932,132.724068,181,4
6152,4455,2019-03-29,44,211.864407,38.135593,72,1
6153,4456,2019-03-29,1636,512.762712,92.297288,482,2
6154,4457,2019-03-29,1646,381.355932,68.644068,100,2
6155,4458,2019-03-29,98,1542.372881,277.627119,139,4
6156,4459,2019-03-29,873,332.20339,59.79661,67,1
6157,4460,2019-03-29,814,194.915254,35.084746,298,1
6158,4461,2019-03-29,814,796.610169,143.389831,405,4
6159,4462,2019-03-29,1673,952.440678,171.439322,134,4
6160,4463,2019-03-29,107,705.084746,126.915254,34,1
6161,4464,2019-03-29,44,211.864407,38.135593,72,1
6162,4465,2019-03-29,115,483.050847,86.949153,13,1
6163,4465,2019-03-29,218,677.966102,122.033898,13,4
6164,4466,2019-03-29,564,724.576271,130.423729,263,4
6165,4467,2019-03-29,733,423.728814,76.271186,121,1
6166,4468,2019-03-29,1830,1593.220339,286.779661,254,8
6167,4469,2019-03-29,1853,322.711864,58.088136,230,1
6168,4469,2019-03-29,1092,561.355932,101.044068,230,2
6169,4469,2019-03-29,1454,662.059322,119.170678,230,1
6170,4469,2019-03-29,221,920.949153,165.770847,230,4
6171,4470,2019-03-29,223,1338.983051,241.016949,260,4
6172,4471,2019-03-30,1654,472.618644,85.071356,474,1
6173,4472,2019-03-30,1179,1203.38983,216.61017,349,4
6174,4473,2019-03-30,192,2491.525424,448.474576,459,12
6175,4474,2019-03-30,1914,1706.779661,307.220339,66,8
6176,4475,2019-03-30,1919,508.474576,91.525424,227,3
6177,4476,2019-03-30,219,745.762712,134.237288,234,4
6178,4477,2019-03-30,219,745.762712,134.237288,234,4
6179,4477,2019-03-30,218,1355.932203,244.067797,234,8
6180,4477,2019-03-30,223,2677.966102,482.033898,234,8
6181,4477,2019-03-30,251,796.610169,143.389831,234,4
6182,4477,2019-03-30,248,1627.118644,292.881356,234,8
6183,4477,2019-03-30,753,1955.932203,352.067797,234,4
6184,4478,2019-03-30,527,627.118644,112.881356,506,4
6185,4479,2019-03-30,112,1838.610169,330.949831,213,4
6186,4480,2019-03-30,1026,1830.508475,329.491525,298,9
6187,4481,2019-03-30,1225,1260.661017,226.918983,17,2
6188,4482,2019-03-30,527,627.118644,112.881356,506,4
6189,4483,2019-03-30,1557,482.889831,86.920169,134,1
6190,4484,2019-03-30,1460,1379.661017,248.338983,424,4
6191,4484,2019-03-30,857,644.067797,115.932203,424,4
6192,4485,2019-03-30,165,1694.915254,305.084746,13,8
6193,4486,2019-03-30,1461,806.779661,145.220339,86,2
6194,4487,2019-03-30,1588,284.745763,51.254237,86,2
6195,4487,2019-03-30,1719,347.457627,62.542373,86,2
6196,4488,2019-03-30,870,961.016949,172.983051,481,6
6197,4489,2019-03-30,873,1355.932203,244.067797,424,4
6198,4490,2019-03-30,49,381.355932,68.644068,497,2
6199,4491,2019-03-30,218,724.237288,130.362712,230,4
6200,4491,2019-03-30,208,477.033898,85.866102,230,1
6201,4491,2019-03-30,1677,674.033898,121.326102,230,2
6202,4492,2019-03-30,1128,406.779661,73.220339,411,2
6203,4492,2019-03-30,873,677.966102,122.033898,411,2
6204,4492,2019-03-30,527,661.016949,118.983051,411,4
6205,4493,2019-04-01,755,1864.40678,335.59322,129,4
6206,4494,2019-04-01,1283,1182.813559,212.906441,126,4
6207,4495,2019-04-01,673,889.830508,160.169492,411,5
6208,4496,2019-04-01,1870,1069.084746,192.435254,474,4
6209,4497,2019-04-01,165,830.508475,149.491525,143,4
6210,4498,2019-04-01,912,230.40678,41.47322,411,1
6211,4499,2019-04-01,814,378.389831,68.110169,52,2
6212,4500,2019-04-01,1321,572.067797,102.972203,148,2
6213,4501,2019-04-01,251,415.254237,74.745763,126,2
6214,4502,2019-04-01,1157,417.881356,75.218644,230,2
6215,4502,2019-04-01,1490,1114.711864,200.648136,230,4
6216,4503,2019-04-01,1468,684.745763,123.254237,424,2
6217,4504,2019-04-02,30,479.09322,86.23678,213,1
6218,4505,2019-04-02,673,711.864407,128.135593,185,4
6219,4506,2019-04-02,49,186.864407,33.635593,225,1
6220,4507,2019-04-02,912,468.118644,84.261356,126,2
6221,4508,2019-04-02,98,790.033898,142.206102,230,2
6222,4508,2019-04-02,151,536.440678,96.559322,230,2
6223,4508,2019-04-02,1870,265.559322,47.800678,230,1
6224,4509,2019-04-02,924,1418.644068,255.355932,290,2
6225,4510,2019-04-02,150,1195.932203,215.267797,106,8
6226,4511,2019-04-02,150,1220.338983,219.661017,290,8
6227,4512,2019-04-02,150,2898.305085,521.694915,57,20
6228,4513,2019-04-02,150,457.627119,82.372881,93,3
6229,4514,2019-04-02,150,3050.847458,549.152542,270,20
6230,4515,2019-04-02,150,1738.983051,313.016949,80,12
6231,4516,2019-04-02,261,749.152542,134.847458,193,4
6232,4517,2019-04-02,1339,725.957627,130.672373,236,1
6233,4518,2019-04-02,1092,1122.711864,202.088136,230,4
6234,4519,2019-04-03,585,847.457627,152.542373,184,4
6235,4519,2019-04-03,544,711.864407,128.135593,184,4
6236,4520,2019-04-03,1145,853.38983,153.61017,420,4
6237,4521,2019-04-03,484,627.118644,112.881356,86,4
6238,4522,2019-04-03,165,847.457627,152.542373,143,4
6239,4523,2019-04-03,545,169.491525,30.508475,13,1
6240,4524,2019-04-03,224,915.254237,164.745763,290,4
6241,4525,2019-04-03,1048,436.440678,78.559322,289,1
6242,4526,2019-04-03,1207,779.389831,140.290169,80,2
6243,4527,2019-04-03,192,1540.59322,277.30678,234,7
6244,4528,2019-04-03,1207,389.694915,70.145085,134,1
6245,4529,2019-04-03,1475,677.966102,122.033898,143,4
6246,4530,2019-04-03,882,364.40678,65.59322,211,2
6247,4531,2019-04-03,151,268.220339,48.279661,230,1
6248,4532,2019-04-03,544,711.864407,128.135593,465,4
6249,4533,2019-04-04,405,1262.711864,227.288136,222,1
6250,4534,2019-04-04,527,661.016949,118.983051,405,4
6251,4535,2019-04-04,527,647.79661,116.60339,298,4
6252,4535,2019-04-04,540,1728.813559,311.186441,298,12
6253,4535,2019-04-04,1458,830.508475,149.491525,298,4
6254,4536,2019-04-04,1458,847.457627,152.542373,424,4
6255,4536,2019-04-04,1462,949.152542,170.847458,424,4
6256,4536,2019-04-04,540,1186.440678,213.559322,424,8
6257,4536,2019-04-04,576,966.101695,173.898305,424,4
6258,4537,2019-04-04,559,2033.898305,366.101695,344,12
6259,4537,2019-04-04,540,1688.135593,303.864407,344,12
6260,4538,2019-04-04,252,2033.898305,366.101695,336,8
6261,4538,2019-04-04,198,1474.576271,265.423729,336,4
6262,4538,2019-04-04,1502,1084.745763,195.254237,336,8
6263,4538,2019-04-04,1845,1254.237288,225.762712,336,8
6264,4538,2019-04-04,1830,779.661017,140.338983,336,4
6265,4539,2019-04-04,1462,225.423729,40.576271,181,1
6266,4539,2019-04-04,1458,1610.169492,289.830508,181,8
6267,4540,2019-04-04,1458,1610.169492,289.830508,506,8
6268,4541,2019-04-04,1458,1610.169492,289.830508,66,8
6269,4541,2019-04-04,1462,901.694915,162.305085,66,4
6270,4542,2019-04-04,1458,847.457627,152.542373,404,4
6271,4543,2019-04-04,1458,2542.372881,457.627119,270,12
6272,4544,2019-04-04,1458,805.084746,144.915254,267,4
6273,4545,2019-04-04,1462,1803.38983,324.61017,267,8
6274,4546,2019-04-04,1214,1267.59322,228.16678,447,4
6275,4547,2019-04-04,204,961.966102,173.153898,321,2
6276,4548,2019-04-04,1502,296.610169,53.389831,86,2
6277,4548,2019-04-04,1475,347.457627,62.542373,86,2
6278,4549,2019-04-04,559,694.915254,125.084746,184,4
6279,4550,2019-04-04,1458,1694.915254,305.084746,494,8
6280,4551,2019-04-04,1458,1694.915254,305.084746,80,8
6281,4552,2019-04-04,484,273.305085,49.194915,58,2
6282,4553,2019-04-04,484,546.610169,98.389831,58,4
6283,4554,2019-04-04,1462,1423.728814,256.271186,169,6
6284,4555,2019-04-04,1458,847.457627,152.542373,176,4
6285,4556,2019-04-04,1458,830.508475,149.491525,226,4
6286,4556,2019-04-04,1462,930.169492,167.430508,226,4
6287,4556,2019-04-04,1459,1365.355932,245.764068,226,4
6288,4557,2019-04-04,559,1610.169492,289.830508,80,10
6289,4557,2019-04-04,540,2817.79661,507.20339,80,20
6290,4558,2019-04-04,898,2738.983051,493.016949,213,4
6291,4559,2019-04-04,540,1688.135593,303.864407,375,12
6292,4560,2019-04-04,1458,1245.762712,224.237288,106,6
6293,4561,2019-04-04,1458,830.508475,149.491525,101,4
6294,4561,2019-04-04,1462,930.169492,167.430508,101,4
6295,4562,2019-04-04,1462,949.152542,170.847458,227,4
6296,4562,2019-04-04,1458,423.728814,76.271186,227,2
6297,4563,2019-04-04,1820,2220.338983,399.661017,230,4
6298,4563,2019-04-04,855,157.288136,28.311864,230,1
6299,4564,2019-04-04,543,135.59322,24.40678,261,1
6300,4564,2019-04-04,1458,847.457627,152.542373,261,4
6301,4565,2019-04-04,1458,1661.016949,298.983051,234,8
6302,4565,2019-04-04,1462,930.169492,167.430508,234,4
6303,4565,2019-04-04,540,1162.711864,209.288136,234,8
6304,4566,2019-04-05,843,745.762712,134.237288,349,4
6305,4566,2019-04-05,1662,661.016949,118.983051,349,4
6306,4566,2019-04-05,1919,644.067797,115.932203,349,4
6307,4567,2019-04-05,733,423.728814,76.271186,167,1
6308,4568,2019-04-05,843,796.610169,143.389831,117,4
6309,4569,2019-04-05,551,1274.576271,229.423729,349,4
6310,4570,2019-04-05,1459,1322.033898,237.966102,57,4
6311,4570,2019-04-05,1457,1108.474576,199.525424,57,4
6312,4571,2019-04-05,1458,805.084746,144.915254,263,4
6313,4571,2019-04-05,540,581.355932,104.644068,263,4
6314,4572,2019-04-05,1456,567.79661,102.20339,366,2
6315,4573,2019-04-05,569,864.40678,155.59322,424,4
6316,4573,2019-04-05,165,847.457627,152.542373,424,4
6317,4574,2019-04-05,548,1240.677966,223.322034,424,4
6318,4575,2019-04-05,221,440.677966,79.322034,59,2
6319,4576,2019-04-05,115,495.762712,89.237288,34,1
6320,4577,2019-04-05,1638,837.288136,150.711864,15,4
6321,4578,2019-04-05,1588,498.983051,89.816949,15,4
6322,4578,2019-04-05,1502,515.254237,92.745763,15,4
6323,4579,2019-04-05,1118,1089.423729,196.096271,261,4
6324,4580,2019-04-05,1502,542.372881,97.627119,494,4
6325,4580,2019-04-05,1588,525.423729,94.576271,494,4
6326,4580,2019-04-05,1830,779.661017,140.338983,494,4
6327,4581,2019-04-05,1845,332.20339,59.79661,263,2
6328,4582,2019-04-05,673,533.898305,96.101695,257,3
6329,4583,2019-04-05,1919,182.20339,32.79661,117,1
6330,4584,2019-04-05,814,796.610169,143.389831,321,4
6331,4585,2019-04-05,673,661.016949,118.983051,272,4
6332,4585,2019-04-05,1588,525.423729,94.576271,272,4
6333,4585,2019-04-05,1498,644.067797,115.932203,272,4
6334,4586,2019-04-05,1458,1610.169492,289.830508,375,8
6335,4587,2019-04-05,1717,509.322034,91.677966,213,2
6336,4588,2019-04-05,1638,913.559322,164.440678,453,4
6337,4589,2019-04-05,484,173.09322,31.15678,230,1
6338,4590,2019-04-05,484,627.118644,112.881356,185,4
6339,4591,2019-04-06,1339,725.957627,130.672373,236,1
6340,4592,2019-04-06,1919,664.40678,119.59322,226,4
6341,4592,2019-04-06,70,896.949153,161.450847,226,4
6342,4592,2019-04-06,673,647.79661,116.60339,226,4
6343,4593,2019-04-06,98,872.881356,157.118644,100,2
6344,4594,2019-04-06,559,1342.372881,241.627119,139,8
6345,4594,2019-04-06,562,945.762712,170.237288,139,4
6346,4594,2019-04-06,540,1672.881356,301.118644,139,12
6347,4594,2019-04-06,1456,1693.220339,304.779661,139,6
6348,4595,2019-04-06,1725,3030.508475,545.491525,405,4
6349,4596,2019-04-06,1433,2877.966102,518.033898,272,4
6350,4597,2019-04-06,1458,847.457627,152.542373,261,4
6351,4598,2019-04-06,1588,525.423729,94.576271,13,4
6352,4598,2019-04-06,1502,542.372881,97.627119,13,4
6353,4598,2019-04-06,1845,627.118644,112.881356,13,4
6354,4599,2019-04-06,1830,830.508475,149.491525,211,4
6355,4600,2019-04-06,192,915.254237,164.745763,250,4
6356,4601,2019-04-06,251,796.610169,143.389831,506,4
6357,4601,2019-04-06,1502,542.372881,97.627119,506,4
6358,4601,2019-04-06,1588,525.423729,94.576271,506,4
6359,4601,2019-04-06,1646,711.864407,128.135593,506,4
6360,4602,2019-04-06,1578,1203.38983,216.61017,54,4
6361,4603,2019-04-06,1588,1050.847458,189.152542,12,8
6362,4603,2019-04-06,1646,711.864407,128.135593,12,4
6363,4603,2019-04-06,1830,779.661017,140.338983,12,4
6364,4604,2019-04-06,1830,779.661017,140.338983,404,4
6365,4604,2019-04-06,1638,881.355932,158.644068,404,4
6366,4604,2019-04-06,1157,644.067797,115.932203,404,4
6367,4605,2019-04-06,1919,677.966102,122.033898,12,4
6368,4606,2019-04-06,1830,755.932203,136.067797,375,4
6369,4606,2019-04-06,1845,595.59322,107.20678,375,4
6370,4606,2019-04-06,1651,595.59322,107.20678,375,4
6371,4606,2019-04-06,1588,997.966102,179.633898,375,8
6372,4607,2019-04-06,750,779.661017,140.338983,234,2
6373,4608,2019-04-06,1751,1058.983051,190.616949,230,4
6374,4609,2019-04-06,72,1027.322034,184.917966,497,4
6375,4610,2019-04-08,1475,347.457627,62.542373,185,2
6376,4611,2019-04-08,1145,864.40678,155.59322,143,4
6377,4612,2019-04-08,1641,1135.59322,204.40678,405,4
6378,4613,2019-04-08,1475,347.457627,62.542373,86,2
6379,4613,2019-04-08,484,313.559322,56.440678,86,2
6380,4614,2019-04-08,754,1644.067797,295.932203,290,4
6381,4615,2019-04-08,1458,847.457627,152.542373,122,4
6382,4616,2019-04-08,175,262.711864,47.288136,257,1
6383,4617,2019-04-08,770,771.186441,138.813559,234,2
6384,4618,2019-04-08,1145,449.152542,80.847458,448,2
6385,4619,2019-04-08,548,1240.677966,223.322034,57,4
6386,4620,2019-04-08,1468,671.186441,120.813559,298,2
6387,4621,2019-04-08,540,563.38983,101.41017,263,4
6388,4622,2019-04-08,164,1559.322034,280.677966,106,8
6389,4622,2019-04-08,247,381.355932,68.644068,106,2
6390,4623,2019-04-08,140,241.525424,43.474576,52,1
6391,4624,2019-04-08,1588,525.423729,94.576271,329,4
